,mediaID,human_openpose,confidence_score,confidence_score_median
10,91f169ac-2e09-4bc4-9e59-651b1d0aebbe.jpg,1,"[{'Nose': [649, 686, 0.31156006], 'Neck': [738, 685, 0.3524932], 'RShoulder': [0, 0, 0.0], 'RElbow': [0, 0, 0.0], 'RWrist': [0, 0, 0.0], 'LShoulder': [764, 654, 0.41541082], 'LElbow': [733, 764, 0.18783422], 'LWrist': [701, 843, 0.14890318], 'MidHip': [848, 795, 0.27819094], 'RHip': [848, 795, 0.23229238], 'RKnee': [785, 937, 0.08600643], 'RAnkle': [0, 0, 0.0], 'LHip': [848, 785, 0.3021346], 'LKnee': [769, 932, 0.09397384], 'LAnkle': [0, 0, 0.0], 'REye': [644, 680, 0.10790142], 'LEye': [649, 665, 0.27588764], 'REar': [0, 0, 0.0], 'LEar': [691, 649, 0.21484445], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [0, 0, 0.0], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.23134101354158843
11,b99d366b-7397-4a2b-832e-6b52c1020208.jpg,1,"[{'Nose': [0, 0, 0.0], 'Neck': [0, 0, 0.0], 'RShoulder': [0, 0, 0.0], 'RElbow': [0, 0, 0.0], 'RWrist': [0, 0, 0.0], 'LShoulder': [0, 0, 0.0], 'LElbow': [0, 0, 0.0], 'LWrist': [0, 0, 0.0], 'MidHip': [0, 0, 0.0], 'RHip': [0, 0, 0.0], 'RKnee': [0, 0, 0.0], 'RAnkle': [0, 0, 0.0], 'LHip': [0, 0, 0.0], 'LKnee': [1150, 624, 0.11334925], 'LAnkle': [989, 616, 0.41265818], 'REye': [0, 0, 0.0], 'LEye': [0, 0, 0.0], 'REar': [0, 0, 0.0], 'LEar': [0, 0, 0.0], 'LBigToe': [950, 612, 0.22730857], 'LSmallToe': [950, 616, 0.27267674], 'LHeel': [969, 612, 0.34464103], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.27412675470113756
12,96caa295-fe3b-4b14-a93a-5725ec1e22c6.jpg,0,0,0.0
13,1c8c16d4-a481-40ae-aec3-bef1b059c34f.jpg,0,0,0.0
14,e23ca1bb-f4d3-424b-8a49-7476542a6578.jpg,0,0,0.0
15,8498d2a8-4800-41ed-b54d-9e97eb97bd9f.jpg,0,0,0.0
16,33512590-234d-4249-81ef-3f6e74ac5d4c.jpg,0,0,0.0
17,f4b5ae25-f571-4e02-a590-04d487cd4968.jpg,0,0,0.0
18,979857dd-3c6b-4033-bfda-6916908f7e86.jpg,0,0,0.0
19,d72e9d86-0bbf-4746-8a73-497308ff46fd.jpg,0,0,0.0
20,6865720f-c477-4855-ad62-bc6b5f32dbe5.jpg,1,"[{'Nose': [1821, 1041, 0.36715418], 'Neck': [1795, 1130, 0.5153231], 'RShoulder': [1732, 1141, 0.4185546], 'RElbow': [1722, 1277, 0.16052008], 'RWrist': [1821, 1413, 0.060218684], 'LShoulder': [1863, 1120, 0.43536144], 'LElbow': [1905, 1235, 0.16317314], 'LWrist': [0, 0, 0.0], 'MidHip': [1826, 1355, 0.12860377], 'RHip': [1774, 1371, 0.14419311], 'RKnee': [0, 0, 0.0], 'RAnkle': [0, 0, 0.0], 'LHip': [1884, 1340, 0.122714706], 'LKnee': [0, 0, 0.0], 'LAnkle': [0, 0, 0.0], 'REye': [1816, 1026, 0.40157756], 'LEye': [1832, 1026, 0.33478847], 'REar': [1764, 1026, 0.43882704], 'LEar': [1852, 1031, 0.11867821], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [0, 0, 0.0], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.2721205790128027
21,e8841384-6780-4701-a405-5e7356cf3b9b.jpg,0,0,0.0
22,5af0748c-0e3b-461a-bb38-82caf8733a5f.jpg,0,0,0.0
23,90a11959-c3f6-4bbd-80a3-ebfdec38959c.jpg,0,0,0.0
24,22134a3a-47ed-4623-865f-d57687f78453.jpg,1,"[{'Nose': [1706, 607, 0.39940083], 'Neck': [1654, 623, 0.44764632], 'RShoulder': [1648, 612, 0.4871725], 'RElbow': [1607, 680, 0.23222965], 'RWrist': [1628, 691, 0.19145067], 'LShoulder': [1669, 633, 0.37901905], 'LElbow': [1680, 696, 0.15763831], 'LWrist': [1696, 727, 0.0976056], 'MidHip': [1533, 691, 0.18689631], 'RHip': [1528, 686, 0.1979484], 'RKnee': [1481, 722, 0.059207425], 'RAnkle': [0, 0, 0.0], 'LHip': [1549, 691, 0.16359876], 'LKnee': [0, 0, 0.0], 'LAnkle': [0, 0, 0.0], 'REye': [1701, 602, 0.41131413], 'LEye': [1711, 607, 0.15243667], 'REar': [1690, 596, 0.4684361], 'LEar': [0, 0, 0.0], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [0, 0, 0.0], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.26880004902680715
25,52db412e-036f-4f5e-b58a-5c3ad1dada06.jpg,0,0,0.0
26,8d497b9e-6a0f-4053-90bd-836e2a4cdf11.jpg,0,0,0.0
27,939bde5b-7f8c-42a2-8267-6c04a0905505.jpg,0,0,0.0
28,162563f3-d165-4dbd-b156-c29866ad4abd.jpg,0,0,0.0
29,f6f088e4-7498-494e-a306-88b7d858fb89.jpg,0,0,0.0
30,e508bdcd-e330-4fe5-8304-cbe9a859e6ba.jpg,0,0,0.0
31,059055b0-05a6-47f9-a64a-944d942ef762.jpg,1,"[{'Nose': [0, 0, 0.0], 'Neck': [1173, 589, 0.088292226], 'RShoulder': [0, 0, 0.0], 'RElbow': [0, 0, 0.0], 'RWrist': [0, 0, 0.0], 'LShoulder': [0, 0, 0.0], 'LElbow': [0, 0, 0.0], 'LWrist': [0, 0, 0.0], 'MidHip': [1236, 698, 0.23653166], 'RHip': [1205, 706, 0.2117391], 'RKnee': [1213, 797, 0.30116248], 'RAnkle': [1236, 899, 0.35727733], 'LHip': [1264, 679, 0.1686452], 'LKnee': [1295, 801, 0.23940316], 'LAnkle': [1334, 883, 0.23515216], 'REye': [0, 0, 0.0], 'LEye': [0, 0, 0.0], 'REar': [0, 0, 0.0], 'LEar': [0, 0, 0.0], 'LBigToe': [1299, 922, 0.08927197], 'LSmallToe': [1315, 922, 0.10626667], 'LHeel': [1338, 895, 0.16398393], 'RBigToe': [1224, 930, 0.20831819], 'RSmallToe': [1209, 930, 0.25082254], 'RHeel': [1240, 918, 0.2796107]}]",0.2097483788217817
32,6e7205bc-437b-4d34-ad75-be3b1bcb4f11.jpg,1,"[{'Nose': [644, 530, 0.16816626], 'Neck': [655, 549, 0.34100223], 'RShoulder': [644, 550, 0.3188604], 'RElbow': [644, 581, 0.21859369], 'RWrist': [663, 581, 0.15909901], 'LShoulder': [671, 549, 0.34779257], 'LElbow': [691, 581, 0.23682962], 'LWrist': [687, 581, 0.16439372], 'MidHip': [675, 624, 0.32605165], 'RHip': [671, 624, 0.31754988], 'RKnee': [671, 671, 0.17243469], 'RAnkle': [659, 726, 0.11377303], 'LHip': [683, 624, 0.306788], 'LKnee': [695, 675, 0.19007285], 'LAnkle': [691, 722, 0.104912594], 'REye': [640, 526, 0.1497087], 'LEye': [644, 522, 0.15723895], 'REar': [640, 526, 0.11264087], 'LEar': [648, 518, 0.13952781], 'LBigToe': [695, 722, 0.07284549], 'LSmallToe': [695, 718, 0.074175075], 'LHeel': [691, 726, 0.07711152], 'RBigToe': [659, 730, 0.07878121], 'RSmallToe': [659, 730, 0.084962144], 'RHeel': [659, 730, 0.105057254]}]",0.1815347695350647
33,77a720b1-513a-4d2b-8c83-39b1fb814ba9.jpg,0,0,0.0
34,04e98c8d-d0f4-46c1-9cc7-a3085a9ecee8.jpg,0,0,0.0
35,14ea2fab-e846-4201-ae89-68ed5c394d00.jpg,0,0,0.0
36,4f1227af-eb8a-412f-b004-70b28dbd5878.jpg,0,0,0.0
37,1e6bd858-434f-426d-8a84-a371e81f42dd.jpg,0,0,0.0
38,78884fb5-dd13-4a42-8b78-a38ce0579418.jpg,0,0,0.0
39,3fa5a5fb-6ed3-4ab2-ab29-e0477e7ec563.jpg,0,0,0.0
40,4498074e-ce77-4503-a40e-5ff56e05b3de.jpg,1,"[{'Nose': [1287, 734, 0.34058064], 'Neck': [1303, 765, 0.3562875], 'RShoulder': [1272, 789, 0.31790137], 'RElbow': [1291, 828, 0.09481333], 'RWrist': [0, 0, 0.0], 'LShoulder': [1334, 742, 0.27363303], 'LElbow': [1373, 769, 0.080220595], 'LWrist': [0, 0, 0.0], 'MidHip': [0, 0, 0.0], 'RHip': [0, 0, 0.0], 'RKnee': [0, 0, 0.0], 'RAnkle': [0, 0, 0.0], 'LHip': [0, 0, 0.0], 'LKnee': [0, 0, 0.0], 'LAnkle': [0, 0, 0.0], 'REye': [1272, 730, 0.36397856], 'LEye': [1287, 722, 0.29506084], 'REar': [1268, 738, 0.29912585], 'LEar': [1299, 722, 0.16777374], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [0, 0, 0.0], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.2589375481009483
41,121115ed-01ec-4b54-9043-c05d8c900220.jpg,0,0,0.0
42,ca66a373-3223-4648-9c0f-2489a0ceb81d.jpg,0,0,0.0
43,81a7114e-15cf-4ff0-85e1-8abf0636baa5.jpg,0,0,0.0
44,62d44b0c-adff-4045-b5ae-4f68e3e16e20.jpg,0,0,0.0
45,3b6b873d-e0da-4cd5-b5ae-ab700d8fe4f0.jpg,0,0,0.0
46,faa152df-25a8-4a81-8ba7-5cad4a573336.jpg,0,0,0.0
47,5b09f7fa-3f3a-4b5e-a313-5b1f133924fe.jpg,0,0,0.0
48,2c93279f-6a19-47b7-9aa8-f384804dfa2d.jpg,1,"[{'Nose': [1236, 235, 0.9707778], 'Neck': [1244, 290, 0.87851876], 'RShoulder': [1205, 294, 0.94398904], 'RElbow': [1181, 369, 0.87038004], 'RWrist': [1174, 443, 0.8626695], 'LShoulder': [1299, 275, 0.9025477], 'LElbow': [1334, 353, 0.9157756], 'LWrist': [1334, 428, 0.88181496], 'MidHip': [1256, 424, 0.8325424], 'RHip': [1228, 428, 0.83039856], 'RKnee': [1236, 534, 0.8612043], 'RAnkle': [1240, 628, 0.843643], 'LHip': [1283, 424, 0.8266569], 'LKnee': [1295, 522, 0.87620616], 'LAnkle': [1322, 628, 0.78106564], 'REye': [1228, 231, 0.89999545], 'LEye': [1240, 228, 0.9258801], 'REar': [1213, 232, 0.38350654], 'LEar': [1267, 231, 0.864752], 'LBigToe': [1307, 651, 0.6492516], 'LSmallToe': [1330, 648, 0.6679876], 'LHeel': [1326, 640, 0.6615196], 'RBigToe': [1236, 648, 0.75850815], 'RSmallToe': [1224, 644, 0.77581596], 'RHeel': [1260, 636, 0.77895784]}]",0.8177746081352234
49,badf4125-7979-40d6-b3a5-0d2195f6b04e.jpg,0,0,0.0
50,ff76af9a-a569-4a3a-a092-ec2b1319624d.jpg,0,0,0.0
51,86a2b1f3-e3e5-4afd-908f-bac84bbb4b46.jpg,0,0,0.0
52,a4cc4092-7454-47d1-bb05-3fa8b8b59dca.jpg,0,0,0.0
53,72a7f62d-6940-4903-871b-10d7bc02c669.jpg,0,0,0.0
54,16a1743b-f59e-4f03-9f73-adc9ac75ca7f.jpg,1,"[{'Nose': [604, 542, 0.15561774], 'Neck': [608, 593, 0.33858398], 'RShoulder': [0, 0, 0.0], 'RElbow': [0, 0, 0.0], 'RWrist': [0, 0, 0.0], 'LShoulder': [608, 585, 0.32318777], 'LElbow': [651, 608, 0.17605941], 'LWrist': [663, 612, 0.11458797], 'MidHip': [644, 644, 0.31540474], 'RHip': [643, 644, 0.3282048], 'RKnee': [687, 663, 0.2274576], 'RAnkle': [710, 683, 0.20272554], 'LHip': [644, 644, 0.2965113], 'LKnee': [695, 651, 0.23100781], 'LAnkle': [722, 687, 0.19185339], 'REye': [600, 530, 0.1526435], 'LEye': [596, 545, 0.10050063], 'REar': [589, 542, 0.17369276], 'LEar': [589, 561, 0.089721814], 'LBigToe': [730, 699, 0.16608332], 'LSmallToe': [730, 702, 0.15796693], 'LHeel': [730, 691, 0.1681394], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [718, 683, 0.18668132]}]",0.20483158640563487
55,7090efc4-d873-4e25-9366-7b57af11fc48.jpg,0,0,0.0
56,b956836f-f2e4-4c45-bf0e-d8c1ecfcecf7.jpg,0,0,0.0
57,0f7e4693-0df4-4101-9959-cdf2e475841b.jpg,0,0,0.0
58,b0a89601-e0f6-4518-b00e-4121583805b1.jpg,0,0,0.0
59,fa123a4e-8461-4d9b-b282-4821e0aa3487.jpg,0,0,0.0
60,25e2000a-ae56-46ab-95ea-fbf3560b2236.jpg,0,0,0.0
61,416d97cb-bf04-4600-96c6-09fbae34558f.jpg,0,0,0.0
62,587185bc-9c3c-4550-8f90-aeeeadf78526.jpg,0,0,0.0
63,68b9d301-62f1-4c6a-936a-02eb63ad9179.jpg,0,0,0.0
64,25229955-78d5-41ad-85fc-82c76191b699.jpg,0,0,0.0
65,1c5095c8-8824-4f3b-b1d0-ca63a1bbd875.jpg,0,0,0.0
66,4eff8540-e0c7-4b9d-a9d2-5de5ad728ca1.jpg,0,0,0.0
67,05e31552-e22b-4fe4-9356-842de2f18354.jpg,0,0,0.0
68,fd7f36fc-0194-4041-b51c-619b1f9c32d7.jpg,0,0,0.0
69,db133838-87b3-42f0-9add-342b15bf7c32.jpg,0,0,0.0
70,679d58ba-87bb-4349-9234-25d06c026373.jpg,0,0,0.0
71,daad0636-48b4-415d-a9f3-c499bd19c7d1.jpg,0,0,0.0
72,9c73eead-5fe6-4d5e-85d2-fb3a7a6cea7d.jpg,0,0,0.0
73,4dcff87c-bbf7-4a21-b6cc-6e41fa693a9b.jpg,0,0,0.0
74,e9c00cdf-9300-44cf-a883-275abb10d518.jpg,1,"[{'Nose': [1083, 373, 0.21890531], 'Neck': [1079, 424, 0.47444302], 'RShoulder': [1036, 416, 0.29851812], 'RElbow': [958, 377, 0.15000549], 'RWrist': [883, 349, 0.28366634], 'LShoulder': [1111, 424, 0.29728976], 'LElbow': [1181, 490, 0.13014747], 'LWrist': [0, 0, 0.0], 'MidHip': [1079, 577, 0.31880638], 'RHip': [0, 0, 0.0], 'RKnee': [0, 0, 0.0], 'RAnkle': [0, 0, 0.0], 'LHip': [1083, 585, 0.25808504], 'LKnee': [1071, 710, 0.16265573], 'LAnkle': [1075, 840, 0.19320309], 'REye': [1079, 361, 0.20441933], 'LEye': [1087, 361, 0.20252171], 'REar': [1075, 361, 0.17259023], 'LEar': [1091, 365, 0.21889967], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [1075, 836, 0.15754265], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.2338562086224556
75,4422229a-b882-4f13-9c39-055e2f1ad12f.jpg,0,0,0.0
76,2c69fd26-8794-4b60-a419-783e6abcc343.jpg,0,0,0.0
77,8c3a8087-1c32-4497-9618-46851cb95bc1.jpg,1,"[{'Nose': [1593, 110, 0.55856943], 'Neck': [1664, 173, 0.84249246], 'RShoulder': [1617, 177, 0.84630215], 'RElbow': [1605, 318, 0.77222276], 'RWrist': [1511, 365, 0.7371583], 'LShoulder': [1711, 169, 0.85668963], 'LElbow': [1766, 298, 0.87936455], 'LWrist': [1711, 365, 0.6299493], 'MidHip': [1644, 396, 0.56483], 'RHip': [1613, 393, 0.54897743], 'RKnee': [1531, 518, 0.2667373], 'RAnkle': [1499, 651, 0.26026788], 'LHip': [1680, 396, 0.5129811], 'LKnee': [1672, 573, 0.15853779], 'LAnkle': [1601, 679, 0.05620915], 'REye': [0, 0, 0.0], 'LEye': [1601, 102, 0.60884047], 'REar': [0, 0, 0.0], 'LEar': [1632, 90, 0.8306102], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [0, 0, 0.0], 'RBigToe': [1499, 698, 0.11621173], 'RSmallToe': [1487, 695, 0.14518648], 'RHeel': [1499, 655, 0.19009382]}]",0.5191115977242589
78,39e3454a-99bd-4414-975b-c50eb02ded8d.jpg,0,0,0.0
79,e49ce5a8-5fb2-48ae-913c-d0325ebf78f1.jpg,0,0,0.0
80,e8799067-fb7f-41f5-984f-f859da717357.jpg,0,0,0.0
81,fde5f041-3c75-4138-af87-0c964a987725.jpg,1,"[{'Nose': [1134, 608, 0.23995462], 'Neck': [1138, 648, 0.3981054], 'RShoulder': [1115, 648, 0.33473682], 'RElbow': [1122, 706, 0.12347654], 'RWrist': [0, 0, 0.0], 'LShoulder': [1154, 647, 0.37628672], 'LElbow': [1177, 702, 0.35615292], 'LWrist': [1146, 640, 0.41985396], 'MidHip': [1138, 769, 0.3406068], 'RHip': [1118, 769, 0.33777142], 'RKnee': [1142, 871, 0.13879336], 'RAnkle': [1154, 961, 0.07359662], 'LHip': [1150, 769, 0.296672], 'LKnee': [1166, 875, 0.12142636], 'LAnkle': [1201, 950, 0.10162801], 'REye': [1126, 604, 0.2105954], 'LEye': [1142, 600, 0.22457834], 'REar': [1118, 604, 0.19403194], 'LEar': [1146, 604, 0.17784443], 'LBigToe': [1209, 950, 0.09703787], 'LSmallToe': [1209, 954, 0.0915574], 'LHeel': [1201, 950, 0.09169555], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.2260191657003902
82,13b93082-b4c4-4d6b-af20-7563328177c5.jpg,0,0,0.0
83,45545b9d-7af3-4ac8-9827-7ff673425da3.jpg,0,0,0.0
84,d5fe0329-2dca-4bc2-8035-6458e3649949.jpg,0,0,0.0
85,cdc67341-4efc-4105-bec9-c6cc3eeb6258.jpg,0,0,0.0
86,f78156ce-5fd9-4263-998d-fcbf7267edfb.jpg,1,"[{'Nose': [1166, 600, 0.108419634], 'Neck': [1150, 608, 0.28961468], 'RShoulder': [1146, 604, 0.24114531], 'RElbow': [1154, 636, 0.17036748], 'RWrist': [1169, 644, 0.13396315], 'LShoulder': [1166, 608, 0.25297758], 'LElbow': [1177, 640, 0.1796453], 'LWrist': [1177, 648, 0.15326487], 'MidHip': [1150, 671, 0.32139555], 'RHip': [1146, 671, 0.32273883], 'RKnee': [1146, 730, 0.24761291], 'RAnkle': [1146, 777, 0.22441469], 'LHip': [1162, 671, 0.29277313], 'LKnee': [1173, 718, 0.2130653], 'LAnkle': [1173, 777, 0.21324], 'REye': [1158, 589, 0.097623356], 'LEye': [1166, 581, 0.091009945], 'REar': [1154, 557, 0.104523286], 'LEar': [1162, 581, 0.098721586], 'LBigToe': [1173, 797, 0.1881073], 'LSmallToe': [1177, 797, 0.17094049], 'LHeel': [1173, 789, 0.19038342], 'RBigToe': [1142, 793, 0.19415241], 'RSmallToe': [1142, 789, 0.19347668], 'RHeel': [1150, 781, 0.20515761]}]",0.19594937890768052
87,33198cf6-a31c-4bde-a750-859cd590ed2c.jpg,0,0,0.0
88,1778ce75-cdc4-4cca-b598-4bdf90ca3be0.jpg,0,0,0.0
89,de5172ac-7f23-44cc-9d57-11cda0ac0b6f.jpg,0,0,0.0
90,faed5da4-9b0a-4652-8278-b0d2d177c98d.jpg,0,0,0.0
91,c54f5120-875e-4106-b8c5-aff07327a35a.jpg,0,0,0.0
92,45b89fc9-19c4-484b-966a-554fe4ebb539.jpg,0,0,0.0
93,ff84c3fa-4613-4f80-a3c4-912d4c4f1edf.jpg,0,0,0.0
94,fcaf2463-cea1-4177-8914-fafbdd944328.jpg,0,0,0.0
95,f02c319e-72a3-4911-bba9-00dde2c62e8b.jpg,0,0,0.0
96,c0dd4464-e35a-421c-a337-eca3a7de80b6.jpg,0,0,0.0
97,a4343d03-3b99-43c1-9f90-ae582b5eb59e.jpg,0,0,0.0
98,b6c94be8-598c-4f41-bec2-f055e6c6a055.jpg,0,0,0.0
99,88082807-d055-4436-a2c3-ff5cb5d98e88.jpg,0,0,0.0
100,7ee5e282-57ad-4b5f-a85b-c358e3a146bd.jpg,1,"[{'Nose': [2135, 942, 0.23290882], 'Neck': [2156, 1026, 0.35358217], 'RShoulder': [2114, 1010, 0.2946931], 'RElbow': [2025, 1078, 0.18246585], 'RWrist': [2020, 1104, 0.09268398], 'LShoulder': [2198, 1047, 0.26846984], 'LElbow': [2125, 1141, 0.19170222], 'LWrist': [2020, 1109, 0.19834524], 'MidHip': [2025, 1167, 0.20615254], 'RHip': [1999, 1146, 0.18449105], 'RKnee': [1910, 1078, 0.19802608], 'RAnkle': [1852, 1225, 0.1427902], 'LHip': [2051, 1193, 0.21722136], 'LKnee': [1910, 1089, 0.15286382], 'LAnkle': [1852, 1230, 0.12301473], 'REye': [2135, 937, 0.10265484], 'LEye': [2151, 937, 0.24540757], 'REar': [0, 0, 0.0], 'LEar': [2193, 942, 0.22347146], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [1852, 1230, 0.09677097], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [1852, 1224, 0.111612]}]",0.19096639268100263
101,8f12e2bd-01ac-45bd-9ae9-f2fa417a435c.jpg,0,0,0.0
102,cb6685d5-0a5a-410e-b43b-4429942d7598.jpg,0,0,0.0
103,c6386a37-8879-48c0-a40f-2bea5140b011.jpg,0,0,0.0
104,88708a96-ba2f-468c-ad07-7a90f2f843df.jpg,0,0,0.0
105,8651779e-2c80-47cb-bab1-5c0fbf49ad1a.jpg,0,0,0.0
106,6a157337-88b4-4364-bfe3-5b54db99447e.jpg,0,0,0.0
107,0a3953a6-5c1b-4f37-a967-f8946fe22a86.jpg,0,0,0.0
108,10a9f9aa-3c66-4f20-a153-fa610684ba80.jpg,1,"[{'Nose': [0, 0, 0.0], 'Neck': [1707, 600, 0.25913617], 'RShoulder': [1766, 608, 0.42706454], 'RElbow': [1825, 801, 0.5652044], 'RWrist': [1895, 769, 0.18616119], 'LShoulder': [1684, 565, 0.10260235], 'LElbow': [0, 0, 0.0], 'LWrist': [0, 0, 0.0], 'MidHip': [1287, 553, 0.13325734], 'RHip': [1268, 573, 0.16372047], 'RKnee': [0, 0, 0.0], 'RAnkle': [0, 0, 0.0], 'LHip': [0, 0, 0.0], 'LKnee': [0, 0, 0.0], 'LAnkle': [0, 0, 0.0], 'REye': [0, 0, 0.0], 'LEye': [0, 0, 0.0], 'REar': [1801, 600, 0.07656124], 'LEar': [0, 0, 0.0], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [0, 0, 0.0], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.23921346105635166
109,4fe310d2-9753-4b3c-89dd-202d632514fe.jpg,1,"[{'Nose': [2501, 1021, 0.3624546], 'Neck': [0, 0, 0.0], 'RShoulder': [0, 0, 0.0], 'RElbow': [0, 0, 0.0], 'RWrist': [0, 0, 0.0], 'LShoulder': [0, 0, 0.0], 'LElbow': [0, 0, 0.0], 'LWrist': [0, 0, 0.0], 'MidHip': [0, 0, 0.0], 'RHip': [0, 0, 0.0], 'RKnee': [0, 0, 0.0], 'RAnkle': [0, 0, 0.0], 'LHip': [0, 0, 0.0], 'LKnee': [0, 0, 0.0], 'LAnkle': [0, 0, 0.0], 'REye': [2486, 994, 0.231162], 'LEye': [2517, 984, 0.32727653], 'REar': [0, 0, 0.0], 'LEar': [0, 0, 0.0], 'LBigToe': [0, 0, 0.0], 'LSmallToe': [0, 0, 0.0], 'LHeel': [0, 0, 0.0], 'RBigToe': [0, 0, 0.0], 'RSmallToe': [0, 0, 0.0], 'RHeel': [0, 0, 0.0]}]",0.30696437259515125
110,ff74b0ac-f037-42ad-9a6c-c10cc575ca9a.jpg,0,0,0.0
111,d5761f0b-3c63-4087-aa29-a40499f1ea5c.jpg,0,0,0.0
112,60ac9bd3-1bcc-439e-bdfb-7d3506b22521.jpg,0,0,0.0
113,0c5ef40c-af3c-4dec-ab23-a80d5e1228ad.jpg,0,0,0.0
114,43c825f7-d567-40a7-8557-27a7b5da930d.jpg,0,0,0.0
